x,y,z,pose_json,contact_area,grasp_width,score,pair_num,edge_num,point_num
-5.892615596876662,17.016076310208334,-13.318955146727445,"[[-0.1011812072181839, 0.8228504001881167, 0.559177594522641], [0.03861757341507359, 0.5648869283565449, -0.8242641816768694], [-0.9941182255292388, -0.061805963160231764, -0.08893242709177424]]",52.81119320653891,13.073502349461943,0.08260138101705253,1,14,11
-5.5283632508912,14.053814869531106,-15.331994487008952,"[[-0.1011812072181839, 0.8228504001881167, 0.559177594522641], [0.03861757341507359, 0.5648869283565449, -0.8242641816768694], [-0.9941182255292388, -0.061805963160231764, -0.08893242709177424]]",54.67446412296969,13.073502349461943,0.09019926957451327,1,14,12
-5.164110904905739,11.091553428853887,-17.345033827290457,"[[-0.1011812072181839, 0.8228504001881167, 0.559177594522641], [0.03861757341507359, 0.5648869283565449, -0.8242641816768694], [-0.9941182255292388, -0.061805963160231764, -0.08893242709177424]]",53.8707198899061,13.073502349461943,0.08797276048809931,1,14,13
-5.7535923325823966,19.04966925229189,-16.286306200764177,"[[-0.1011812072181839, 0.8228504001881167, 0.559177594522641], [0.03861757341507359, 0.5648869283565449, -0.8242641816768694], [-0.9941182255292388, -0.061805963160231764, -0.08893242709177424]]",49.35997848571028,13.073502349461943,0.0658753528663679,1,14,14
-4.460038897372124,-2.6921907154156663,-15.636019770361415,"[[-0.0583429560435949, -0.3861909005535278, 0.9205719351629998], [-0.09124172921801087, 0.9203459193409245, 0.3803134701819223], [-0.9941182255292387, -0.061805963160231736, -0.08893242709177422]]",50.23490743568643,13.073502349461943,0.08324345292276236,1,16,1
-4.788509122556963,0.6210545942116601,-14.266891277706495,"[[-0.0583429560435949, -0.3861909005535278, 0.9205719351629998], [-0.09124172921801087, 0.9203459193409245, 0.3803134701819223], [-0.9941182255292387, -0.061805963160231736, -0.08893242709177422]]",54.81870258176997,13.073502349461943,0.10078524074492515,1,16,2
-5.116979347741802,3.934299903838987,-12.897762785051574,"[[-0.0583429560435949, -0.3861909005535278, 0.9205719351629998], [-0.09124172921801087, 0.9203459193409245, 0.3803134701819223], [-0.9941182255292387, -0.061805963160231736, -0.08893242709177422]]",52.46249327297912,13.073502349461943,0.09391429715518612,1,16,3
-5.445449572926641,7.247545213466313,-11.528634292396656,"[[-0.0583429560435949, -0.3861909005535278, 0.9205719351629998], [-0.09124172921801087, 0.9203459193409245, 0.3803134701819223], [-0.9941182255292387, -0.061805963160231736, -0.08893242709177422]]",50.9493677118558,13.073502349461943,0.08847981490603649,1,16,4
-3.383189930520645,0.3437694570415888,-29.783341144665652,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",52.08464288434068,13.073502349461943,0.06829867677378808,1,17,1
-3.760273326018087,3.070327772496686,-27.463063604097975,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",51.35664735157808,13.073502349461943,0.06913553365724101,1,17,2
-3.4822623909274864,-1.9963956759004893,-27.049513827852994,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",60.76186461644508,13.073502349461943,0.10141469296383127,1,17,3
-3.859345786424929,0.7301626395546081,-24.72923628728532,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",53.579457798025224,13.073502349461943,0.0810240093616619,1,17,4
-3.2042514558368866,-7.063119124297663,-26.63596405160801,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",70.32611944384834,13.073502349461943,0.1327547159506895,1,17,5
-3.5813348513343293,-4.336560808842568,-24.315686511040333,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",80.75262456684075,13.073502349461943,0.17195798531982387,1,17,6
-3.9584182468317715,-1.6100024933874701,-21.995408970472656,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",70.87580255716047,13.073502349461943,0.14294570945183788,1,17,7
-4.335501642329214,1.1165558220676244,-19.675131429904983,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",53.32059395345303,13.073502349461943,0.08776932970352493,1,17,8
-3.303323916243729,-9.403284257239743,-23.90213673479535,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",69.75087765331214,13.073502349461943,0.13372059430785754,1,17,9
-3.6804073117411713,-6.676725941784647,-21.581859194227672,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",72.4652698501572,13.073502349461943,0.14750095422170256,1,17,10
-4.057490707238614,-3.9501676263295495,-19.26158165366,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",57.126609385365825,13.073502349461943,0.10064489195617962,1,17,11
-3.402396376650571,-11.743449390181821,-21.16830941798269,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",51.5257879538283,13.073502349461943,0.0750870392976853,1,17,12
-3.7794797721480133,-9.016891074726725,-18.848031877415014,"[[0.1047453876381784, -0.757377309848638, -0.6445215390465767], [-0.02752012789078951, -0.6500458702616887, 0.7593964768924059], [-0.9941182255292388, -0.06180596316023177, -0.08893242709177425]]",48.40556313735512,13.073502349461943,0.06968931442240617,1,17,13
